County,GEOID,Latitude,Longitude,geometry,Gas Production Quantity,Oil Production Quantity,Wind Plant Capacity,Wildfire Hazard Potential Score,Drought Risk Score
Lewis County,36049,43.8396,-75.5699,POINT (-75.5699 43.8396),,,0.5553953356810737,16.8,0.0
Huron County,26063,43.8465,-82.8197,POINT (-82.8197 43.8465),,,0.4858339626505808,0.8,0.1
Huron County,26063,43.8707,-82.758,POINT (-82.758 43.8707),,,0.3281525920506837,0.8,0.1
Huron County,26063,43.8806,-83.2651,POINT (-83.2651 43.8806),,,0.2848680744688425,0.8,0.1
Huron County,26063,43.8825,-83.1614,POINT (-83.1614 43.8825),,,0.4519826113074339,0.8,0.1
Murray County,27101,43.8979,-96.0276,POINT (-96.0276 43.8979),,,0.2379107730921421,1.7,0.11934784572306
Jerauld County,46003,43.9036,-98.7401,POINT (-98.7401 43.9036),,,0.2441143601480155,5.5,0.0
Jerauld County,46003,43.9036,-98.7401,POINT (-98.7401 43.9036),,,0.0311414073700367,5.5,0.0
Steele County,27147,43.9106,-93.1282,POINT (-93.1282 43.9106),,,0.4345151272618996,1.7,0.2
Pipestone County,27117,43.9129,-96.1932,POINT (-96.1932 43.9129),,,0.0565857898718861,2.2,0.199959983993597
Huron County,26063,43.9401,-82.8478,POINT (-82.8478 43.9401),,,0.3953968214355479,0.8,0.1
Cottonwood County,27033,43.9617,-95.0685,POINT (-95.0685 43.9617),,,0.2953398146503206,1.3,0.1
Murray County,27101,43.9679,-96.0084,POINT (-96.0084 43.9679),,,0.5473416939016906,1.7,0.11934784572306
Dodge County,27039,43.9753,-92.8578,POINT (-92.8578 43.9753),,,0.0967340467160302,1.4,0.2
Pipestone County,27117,43.9803,-96.2233,POINT (-96.2233 43.9803),,,0.0565857898718861,2.2,0.199959983993597
Pipestone County,27117,43.9811,-96.4269,POINT (-96.4269 43.9811),,,0.0311414073700367,2.2,0.199959983993597
Pipestone County,27117,43.9844,-96.2194,POINT (-96.2194 43.9844),,,0.0565857898718861,2.2,0.199959983993597
Pipestone County,27117,43.9897,-96.2236,POINT (-96.2236 43.9897),,,0.0565857898718861,2.2,0.199959983993597
Winona County,27169,43.9917,-91.8778,POINT (-91.8778 43.9917),,,0.0780987087467371,5.6,0.0548306389530408
Pipestone County,27117,43.9931,-96.2186,POINT (-96.2186 43.9931),,,0.0565857898718861,2.2,0.199959983993597
,56005,44.00061682,-105.9747881,POINT (-105.9747881 44.00061682),0.4194305324318322,,,32.8,0.0
Jerauld County,46073,44.0021,-98.5996,POINT (-98.5996 44.0021),,,0.4546925552805442,7.2,0.0
Pipestone County,27117,44.0208,-96.4331,POINT (-96.4331 44.0208),,,0.0418819155295915,2.2,0.199959983993597
Pipestone County,27117,44.0211,-96.4406,POINT (-96.4406 44.0211),,,0.0418819155295915,2.2,0.199959983993597
Murray County,27101,44.0227,-96.0523,POINT (-96.0523 44.0227),,,0.3281525920506837,1.7,0.11934784572306
Pipestone County,27117,44.0236,-96.0789,POINT (-96.0789 44.0236),,,0.0565857898718861,2.2,0.199959983993597
Pipestone County,27117,44.0247,-96.4369,POINT (-96.4369 44.0247),,,0.0418819155295915,2.2,0.199959983993597
Pipestone County,27117,44.0364,-96.0736,POINT (-96.0736 44.0364),,,0.0565857898718861,2.2,0.199959983993597
Pipestone County,27101,44.0384,-96.0186,POINT (-96.0186 44.0384),,,0.3595595708224263,1.7,0.11934784572306
,56005,44.05616566,-105.9517466,POINT (-105.9517466 44.05616566),0.3306635126515801,,,32.8,0.0
Cottonwood County,27033,44.061,-95.239,POINT (-95.239 44.061),,,0.4345151272618996,1.3,0.1
,56029,44.06300224,-108.8078023,POINT (-108.8078023 44.06300224),0.0840489211680161,,,26.3,0.0184
,56005,44.07876438,-105.6403188,POINT (-105.6403188 44.07876438),,0.0721237152592616,,32.8,0.0
Pipestone County,27101,44.0886,-96.0629,POINT (-96.0629 44.0886),,,0.4546925552805442,1.7,0.11934784572306
Knox County,23013,44.0942,-68.8658,POINT (-68.8658 44.0942),,,0.1411767263761118,7.8,0.0
Pipestone County,27117,44.1018,-96.1211,POINT (-96.1211 44.1018),,,0.4921308681515781,2.2,0.199959983993597
,56019,44.11952981,-106.062312,POINT (-106.062312 44.11952981),0.693964869335863,,,29.5,0.02892
,56005,44.14275571,-105.4965557,POINT (-105.4965557 44.14275571),0.1154970542968111,,,32.8,0.0
Pipestone County,27117,44.1508,-96.1361,POINT (-96.1361 44.1508),,,0.0195048593459185,2.2,0.199959983993597
Missaukee County,26113,44.1792,-85.2877,POINT (-85.2877 44.1792),,,0.3346448198081723,15.9,0.08504
Lincoln County,27081,44.2128,-96.2131,POINT (-96.2131 44.2128),,,0.0518545662940999,3.4,0.146684553468762
Lincoln County,27081,44.2253,-96.235,POINT (-96.235 44.2253),,,0.0518545662940999,3.4,0.146684553468762
Lincoln County,27081,44.2258,-96.2789,POINT (-96.2789 44.2258),,,0.0518545662940999,3.4,0.146684553468762
Lincoln County,27081,44.2358,-96.2383,POINT (-96.2383 44.2358),,,0.0518545662940999,3.4,0.146684553468762
Lincoln County,27081,44.2364,-96.2331,POINT (-96.2331 44.2364),,,0.0518545662940999,3.4,0.146684553468762
Hand County,46005,44.2465,-98.4779,POINT (-98.4779 44.2465),,,0.6433831450052341,5.6,0.0246
Lincoln County,27081,44.2655,-96.4293,POINT (-96.4293 44.2655),,,0.3632254630477189,3.4,0.146684553468762
Lincoln County,27081,44.3155,-96.3317,POINT (-96.3317 44.3155),,,0.1250560101234376,3.4,0.146684553468762
Lyon County,27083,44.3236,-95.8222,POINT (-95.8222 44.3236),,,0.1333490077624169,2.3,0.07958
Brookings County,46011,44.3283,-96.4768,POINT (-96.4768 44.3283),,,0.4625202738942391,4.9,0.159963590533539
Lyon County,27083,44.3303,-95.8344,POINT (-95.8344 44.3303),,,0.0611618630951909,2.3,0.07958
Lyon County,27083,44.3308,-95.8297,POINT (-95.8297 44.3308),,,0.1333490077624169,2.3,0.07958
Hyde County,46069,44.3773,-99.6601,POINT (-99.6601 44.3773),,,0.6433831450052341,19.6,0.0
Baker County,41001,44.3808,-117.277,POINT (-117.277 44.3808),,,0.2379107730921421,48.1,0.00029
Lincoln County,27081,44.3874,-96.4292,POINT (-96.4292 44.3874),,,0.2523606751541855,3.4,0.146684553468762
Lincoln County,27081,44.3949,-96.4322,POINT (-96.4322 44.3949),,,0.2590607327780538,3.4,0.146684553468762
Baker County,41001,44.3969,-117.2719,POINT (-117.2719 44.3969),,,0.0967340467160302,48.1,0.00029
Oxford County,23017,44.4182,-70.5601,POINT (-70.5601 44.4182),,,0.3281525920506837,18.2,0.0
Lincoln County,27081,44.4261,-96.4261,POINT (-96.4261 44.4261),,,0.0518545662940999,3.4,0.146684553468762
Lincoln County,27081,44.4273,-96.1537,POINT (-96.1537 44.4273),,,0.6433831450052341,3.4,0.146684553468762
Lincoln County,27081,44.4289,-96.4358,POINT (-96.4358 44.4289),,,0.0518545662940999,3.4,0.146684553468762
Brookings County,46011,44.4587,-96.5241,POINT (-96.5241 44.4587),,,0.5437020684001364,4.9,0.159963590533539
Rice County,27131,44.4619,-93.1564,POINT (-93.1564 44.4619),,,0.0366149610463867,3.3,0.197933146210768
Rice County,27131,44.4622,-93.1928,POINT (-93.1928 44.4622),,,0.0366149610463867,3.3,0.197933146210768
Hyde County,46069,44.4765,-99.6373,POINT (-99.6373 44.4765),,,0.6744967769289691,19.6,0.0
Hand County,46059,44.4776,-99.1397,POINT (-99.1397 44.4776),,,0.357958508564514,8.2,0.0
Waldo County,23027,44.4967,-69.35,POINT (-69.35 44.4967),,,0.1411767263761118,28.7,0.0
Redwood County,27127,44.5028,-95.175,POINT (-95.175 44.5028),,,0.0418819155295915,1.1,0.02954
Penobscot County,23011,44.5085,-69.4374,POINT (-69.4374 44.5085),,,0.3281525920506837,29.7,0.0
Oxford County,23017,44.5209,-70.3009,POINT (-70.3009 44.5209),,,0.3456200760962181,18.2,0.0
Deuel County,46039,44.5541,-96.6715,POINT (-96.6715 44.5541),,,0.6501591229034736,6.3,0.1
Lincoln County,27081,44.5685,-96.3126,POINT (-96.3126 44.5685),,,0.6433831450052341,3.4,0.146684553468762
Oxford County,23017,44.6139,-70.6187,POINT (-70.6187 44.6139),,,0.2927946183406379,18.2,0.0
Kewaunee County,55061,44.6697,-87.6273,POINT (-87.6273 44.6697),,,0.2500538833039465,1.1,0.100059982005398
Hancock County,23009,44.7257,-68.1747,POINT (-68.1747 44.7257),,,0.4014218317178776,18.9,0.0
Orleans County,50019,44.7509,-72.4249,POINT (-72.4249 44.7509),,,0.4879646563960886,8.9,0.0
Coos County,33007,44.7532,-71.2987,POINT (-71.2987 44.7532),,,0.5459530483202244,10.0,0.0
Penobscot County,23019,44.7773,-68.5234,POINT (-68.5234 44.7773),,,0.2259981463835633,23.4,0.0
Clinton County,36019,44.8599,-74.0031,POINT (-74.0031 44.8599),,,0.518257685898287,22.6,0.0
Franklin County,36033,44.8888,-74.104,POINT (-74.104 44.8888),,,0.5125251997849636,17.7,0.0
Deuel County,46039,44.8989,-96.8774,POINT (-96.8774 44.8989),,,0.6440757406177209,6.3,0.1
Franklin County,36033,44.9247,-74.0245,POINT (-74.0245 44.9247),,,0.5553953356810737,17.7,0.0
Clinton County,36019,44.938,-73.9902,POINT (-73.9902 44.938),,,0.5473416939016906,22.6,0.0
Kandiyohi County,27067,45.1217,-95.0532,POINT (-95.0532 45.1217),,,0.0565857898718861,3.0,0.0
Penobscot County,23019,45.1273,-68.3433,POINT (-68.3433 45.1273),,,0.4310613288912321,23.4,0.0
Grant County,46051,45.2676,-97.104,POINT (-97.104 45.2676),,,0.6071149114154153,5.8,0.05049
,46037,45.2743,-97.917,POINT (-97.917 45.2743),,,0.5553953356810737,5.5,0.0
Gilliam County,41021,45.2826,-120.272,POINT (-120.272 45.2826),,,0.357958508564514,35.7,0.196496796906562
Morrow County,41049,45.3801,-119.333,POINT (-119.333 45.3801),,,0.2379107730921421,31.3,0.08793
Franklin County,23007,45.3936,-70.5368,POINT (-70.5368 45.3936),,,0.4900633084173176,14.3,0.0
Sherman County,41055,45.5164,-120.602,POINT (-120.602 45.5164),,,0.548442746788365,35.1,0.275499513582279
Gilliam County,41021,45.5755,-120.113,POINT (-120.113 45.5755),,,0.6440757406177209,35.7,0.196496796906562
Gilliam County,41021,45.5781,-120.178,POINT (-120.178 45.5781),,,0.6428265830333566,35.7,0.196496796906562
Stevens County,27149,45.5897,-95.877,POINT (-95.877 45.5897),,,0.0418819155295915,2.0,0.0
Stevens County,27149,45.5897,-95.8769,POINT (-95.8769 45.5897),,,0.0418819155295915,2.0,0.0
,41055,45.5916,-120.589,POINT (-120.589 45.5916),,,0.5165452996356352,35.1,0.275499513582279
Washington County,23029,45.6243,-67.9772,POINT (-67.9772 45.6243),,,0.3632254630477189,18.6,0.0
Morrow County,41049,45.6447,-119.4767,POINT (-119.4767 45.6447),,,0.2366362644215169,31.3,0.08793
Sherman County,41055,45.6484,-120.548,POINT (-120.548 45.6484),,,0.6248469599562627,35.1,0.275499513582279
Morrow County,41049,45.6533,-119.9795,POINT (-119.9795 45.6533),,,0.5020327313267003,31.3,0.08793
Morrow County,41049,45.655,-119.4647,POINT (-119.4647 45.655),,,0.0418819155295915,31.3,0.08793
Gilliam County,41021,45.6869,-120.096,POINT (-120.096 45.6869),,,0.5455337458631422,35.7,0.196496796906562
Delta County,26041,45.691,-86.6395,POINT (-86.6395 45.691),,,0.5035538115559923,7.2,0.0999
Umatilla County,41059,45.6967,-119.4097,POINT (-119.4097 45.6967),,,0.1863097177296646,38.7,0.07817
Klickitat County,53039,45.733,-120.837,POINT (-120.837 45.733),,,0.6447649159910247,54.0,0.123428934615079
Klickitat County,53039,45.7509,-120.762,POINT (-120.762 45.7509),,,0.4519826113074339,54.0,0.123428934615079
Cheboygan County,26047,45.7644,-84.7381,POINT (-84.7381 45.7644),,,0.0469573013767004,6.7,0.0
Klickitat County,53039,45.7653,-120.686,POINT (-120.686 45.7653),,,0.5901925871446096,54.0,0.123428934615079
Delta County,26041,45.7852,-86.5589,POINT (-86.5589 45.7852),,,0.3731981138122272,7.2,0.0999
Klickitat County,53039,45.7874,-120.412,POINT (-120.412 45.7874),,,0.5458134207653231,54.0,0.123428934615079
Campbell County,46021,45.8133,-100.284,POINT (-100.284 45.8133),,,0.5442682262941787,18.4,0.0
Stillwater County,30095,45.8611,-109.4491,POINT (-109.4491 45.8611),,,0.4519826113074339,17.4,0.06567
Umatilla County,41059,45.8916,-118.531,POINT (-118.531 45.8916),,,0.565457907666143,38.7,0.07817
Umatilla County,41059,45.8941,-118.474,POINT (-118.474 45.8941),,,0.2379107730921421,38.7,0.07817
Umatilla County,41059,45.9319,-118.541,POINT (-118.541 45.9319),,,0.4836702335801509,38.7,0.07817
Klickitat County,53039,45.9445,-120.229,POINT (-120.229 45.9445),,,0.6045708198528301,54.0,0.123428934615079
Klickitat County,53039,45.9467,-120.302,POINT (-120.302 45.9467),,,0.4519826113074339,54.0,0.123428934615079
Dickey County,38021,45.9538,-98.9363,POINT (-98.9363 45.9538),,,0.5358252472012346,7.9,0.0
Walla Walla County,53071,46.0401,-118.8802,POINT (-118.8802 46.0401),,,0.6264239002316621,17.3,0.1
Adams County,38001,46.0817,-102.595,POINT (-102.595 46.0817),,,0.5579798119396442,5.6,0.0
Aroostook County,23003,46.0844,-68.1133,POINT (-68.1133 46.0844),,,0.6016053381932511,14.2,0.0
Benton County,53005,46.0954,-119.136,POINT (-119.136 46.0954),,,0.3912306096800584,29.1,0.09902
Yellowstone County,30111,46.1026,-108.8066,POINT (-108.8066 46.1026),,,0.0469573013767004,29.5,0.01537
McIntosh County,38051,46.1054,-99.0059,POINT (-99.0059 46.1054),,,0.6034661354873763,7.5,0.0
Dickey County,38021,46.1295,-98.8955,POINT (-98.8955 46.1295),,,0.6034661354873763,7.9,0.0
Bowman County,38011,46.243,-103.771,POINT (-103.771 46.243),,,0.3247895924662265,11.0,0.0
Fallon County,30025,46.2739,-104.192,POINT (-104.192 46.2739),,,0.3141851718157316,14.8,0.0
Wheatland County,30107,46.287,-109.472,POINT (-109.472 46.287),,,0.2379107730921421,10.3,0.02209
LaMoure County,38045,46.318,-98.8732,POINT (-98.8732 46.318),,,0.3346448198081723,6.0,0.0
Columbia County,53013,46.3637,-117.858,POINT (-117.858 46.3637),,,0.6651933115525921,34.3,0.1
Meagher County,30059,46.4119,-110.3378,POINT (-110.3378 46.4119),,,0.085853911001574,25.5,0.1
Columbia County,53013,46.4348,-118.025,POINT (-118.025 46.4348),,,0.6834272154096888,34.3,0.1
Columbia County,53013,46.4502,-117.854,POINT (-117.854 46.4502),,,0.1969141383801596,34.3,0.1
Otter Tail County,27111,46.5051,-96.1573,POINT (-96.1573 46.5051),,,0.0565857898718861,7.6,0.0859212629896083
Aroostook County,23003,46.537,-67.8136,POINT (-67.8136 46.537),,,0.4281705015588706,14.2,0.0
Wheatland County,30107,46.5872,-109.744,POINT (-109.744 46.5872),,,0.5888649148676082,10.3,0.02209
Stark County,38089,46.6851,-102.636,POINT (-102.636 46.6851),,,0.6034661354873763,5.3,0.0
Custer County,30017,46.7896,-106.0021,POINT (-106.0021 46.7896),,,0.6488299916239038,33.1,0.0
Grays Harbor County,53049,46.7936,-124.0654,POINT (-124.0654 46.7936),,,0.1748327554627674,13.5,0.1
Morton County,38059,46.8433,-102.048,POINT (-102.048 46.8433),,,0.5527620928527808,9.2,0.0
Adams County,53001,46.8692,-118.413,POINT (-118.413 46.8692),,,0.5978076146143243,18.2,0.03339
Kittitas County,53037,46.9604,-120.195,POINT (-120.195 46.9604),,,0.5327912640272814,57.6,0.100588037634409
Kittitas County,53037,47.0026,-120.166,POINT (-120.166 47.0026),,,0.662191954382173,57.6,0.100588037634409
Clay County,27027,47.0053,-96.4356,POINT (-96.4356 47.0053),,,0.0518545662940999,4.0,0.05765
Mercer County,38065,47.0372,-101.679,POINT (-101.679 47.0372),,,0.6468122543633019,6.8,0.0
Barnes County,38003,47.0695,-97.8848,POINT (-97.8848 47.0695),,,0.6409316287518123,6.2,0.04927
,38015,47.0783,-100.657,POINT (-100.657 47.0783),,,0.5500782076472719,8.1,0.0
,38065,47.1071,-101.3343,POINT (-101.3343 47.1071),,,0.6447649159910247,6.8,0.0
,38015,47.1094,-100.777,POINT (-100.777 47.1094),,,0.4519826113074339,8.1,0.0
Kittitas County,53037,47.1425,-120.715,POINT (-120.715 47.1425),,,0.5483055893036324,57.6,0.100588037634409
Judith Basin County,30045,47.3027,-110.691,POINT (-110.691 47.3027),,,0.5165452996356352,18.6,0.01804
Steele County,38091,47.3505,-97.9509,POINT (-97.9509 47.3505),,,0.4519826113074339,4.2,0.1
,38025,47.43209473,-102.8851008,POINT (-102.8851008 47.43209473),0.4972127524374246,,,13.1,0.0
,38025,47.44293233,-102.6053848,POINT (-102.6053848 47.44293233),0.5466337765501301,,,13.1,0.0
,38025,47.47808345,-103.0023959,POINT (-103.0023959 47.47808345),0.4353697124412446,,,13.1,0.0
,38025,47.55014316,-102.9558391,POINT (-102.9558391 47.55014316),0.3566669645289544,,,13.1,0.0
St Louis County,27137,47.5726,-92.6126,POINT (-92.6126 47.5726),,,0.357958508564514,30.2,0.1
,38025,47.60965964,-102.60932,POINT (-102.60932 47.60965964),0.3639159994730997,,,13.1,0.0
,38025,47.63570235,-102.7247916,POINT (-102.7247916 47.63570235),0.4009405640838555,,,13.1,0.0
,38025,47.66847847,-103.0752967,POINT (-103.0752967 47.66847847),0.4334108964705626,,,13.1,0.0
,38025,47.67668919,-102.4671935,POINT (-102.4671935 47.67668919),0.2522260010502414,,,13.1,0.0
,38053,47.70126714,-102.9151919,POINT (-102.9151919 47.70126714),0.3498657371436188,,,14.2,0.0
,38053,47.72739054,-102.982415,POINT (-102.982415 47.72739054),0.4278004092390706,,,14.2,0.0
,38053,47.8173836,-103.2234708,POINT (-103.2234708 47.8173836),0.3782523684894004,,,14.2,0.0
,38053,47.84457321,-103.4478638,POINT (-103.4478638 47.84457321),0.3459399184475288,,,14.2,0.0
,38053,47.85429137,-103.0119565,POINT (-103.0119565 47.85429137),0.3513955828714899,,,14.2,0.0
,38053,47.86791161,-102.8607843,POINT (-102.8607843 47.86791161),0.5696913757728626,,,14.2,0.0
Red Lake County,27125,47.8693,-96.319,POINT (-96.319 47.8693),,,0.1436913480927306,3.3,0.1
McHenry County,38049,47.8718,-100.933,POINT (-100.933 47.8718),,,0.5473416939016906,8.2,0.0949588904576032
,38053,47.88302334,-103.4941746,POINT (-103.4941746 47.88302334),0.3873308285435491,,,14.2,0.0
,38053,47.89743956,-103.0081567,POINT (-103.0081567 47.89743956),0.4327036776450927,,,14.2,0.0
,38053,47.91868124,-102.7668876,POINT (-102.7668876 47.91868124),0.3965730804245929,,,14.2,0.0
,38053,47.96797519,-102.8593216,POINT (-102.8593216 47.96797519),0.4658832551654316,,,14.2,0.0
,38053,47.97061923,-103.1985212,POINT (-103.1985212 47.97061923),0.5478540443430153,,,14.2,0.0
,38053,47.97437856,-103.00426,POINT (-103.00426 47.97437856),0.4300795715177843,,,14.2,0.0
Ward County,38101,48.0213,-101.2805,POINT (-101.2805 48.0213),,,0.1411767263761118,3.5,0.0284170253467241
,38053,48.07385979,-103.0735751,POINT (-103.0735751 48.07385979),0.4444192522508264,,,14.2,0.0
,38105,48.08070011,-103.458371,POINT (-103.458371 48.08070011),0.356128360144274,,,4.6,0.0
,38053,48.08936485,-103.1804575,POINT (-103.1804575 48.08936485),0.3958621416799062,,,14.2,0.0
McHenry County,38049,48.1026,-100.8799,POINT (-100.8799 48.1026),,,0.2601467906286597,8.2,0.0949588904576032
,38105,48.13879753,-103.6530554,POINT (-103.6530554 48.13879753),0.2572819802644715,,,4.6,0.0
,38061,48.1393558,-102.7235587,POINT (-102.7235587 48.1393558),0.3960225487943662,,,9.1,0.00175
,38105,48.14120592,-103.2476551,POINT (-103.2476551 48.14120592),0.5336942898340978,,,4.6,0.0
,38061,48.1794736,-102.7583595,POINT (-102.7583595 48.1794736),0.5312600403805436,,,9.1,0.00175
,38105,48.19238804,-103.6744353,POINT (-103.6744353 48.19238804),0.4097787536312872,,,4.6,0.0
,38105,48.228532,-103.4211816,POINT (-103.4211816 48.228532),0.359195873602852,,,4.6,0.0
,38061,48.23200054,-102.3936827,POINT (-102.3936827 48.23200054),0.2495522468649689,,,9.1,0.00175
,38105,48.23740409,-102.8724171,POINT (-102.8724171 48.23740409),0.415956637337782,,,4.6,0.0
,38105,48.24083336,-103.2820929,POINT (-103.2820929 48.24083336),0.5137364292188008,,,4.6,0.0
,38105,48.247098,-103.148971,POINT (-103.148971 48.247098),0.4219879772574526,,,4.6,0.0
,38105,48.24800433,-103.5362625,POINT (-103.5362625 48.24800433),0.409329015121286,,,4.6,0.0
,38105,48.30650247,-103.538257,POINT (-103.538257 48.30650247),0.4211907638537692,,,4.6,0.0
,38105,48.31491125,-103.4344181,POINT (-103.4344181 48.31491125),0.3856119009824005,,,4.6,0.0
Williams County,38105,48.5127,-103.0944,POINT (-103.0944 48.5127),,,0.6991798153952,4.6,0.0
Toole County,30101,48.5172,-112.113,POINT (-112.113 48.5172),,,0.5553953356810737,5.4,0.08553
,38019,48.5829,-98.2555,POINT (-98.2555 48.5829),,,0.6208248449915643,2.9,0.3
Rolette County,38079,48.9743,-99.6448,POINT (-99.6448 48.9743),,,0.6034661354873763,26.1,0.2
Kodiak Island County,02150,57.7869,-152.4406,POINT (-152.4406 57.7869),,,0.1411767263761118,,
,02122,59.85049932,-151.5676667,POINT (-151.5676667 59.85049932),0.0501507516347389,,,,
,02122,60.17297863,-151.4790893,POINT (-151.4790893 60.17297863),0.5036394942899493,,,,
,02122,60.74423906,-150.8633636,POINT (-150.8633636 60.74423906),0.4400955192915168,,,,
,,60.7722327,-151.5038,POINT (-151.5038 60.7722327),0.0439089761258403,,,,
,,60.96864728,-151.3313333,POINT (-151.3313333 60.96864728),0.2836333985344562,,,,
,,61.08167195,-150.9356,POINT (-150.9356 61.08167195),0.4378696068028898,,,,
Anchorage,02020,61.1395,-150.216,POINT (-150.216 61.1395),,,0.3141851718157316,,
,02122,61.188517,-151.0274,POINT (-151.0274 61.188517),,0.0,,,
,02185,70.16943313,-146.3166757,POINT (-146.3166757 70.16943313),0.6745420134475203,,,,
,02185,70.30912164,-148.6706638,POINT (-148.6706638 70.30912164),,0.9559057180606304,,,
,02185,70.32481918,-149.9454917,POINT (-149.9454917 70.32481918),,0.7725504592611004,,,
,,70.33171813,-147.8799,POINT (-147.8799 70.33171813),0.764758730145989,,,,
,02185,70.47476248,-149.5255,POINT (-149.5255 70.47476248),,0.5629615194831941,,,
,,,,POINT EMPTY,0.2507991284591334,0.4781516773145428,,,
,,,,POINT EMPTY,0.2507991284591334,0.3204132941703032,,,
,,,,POINT EMPTY,0.2507991284591334,0.2063854313066495,,,
,,,,POINT EMPTY,0.2507991284591334,0.1683354301496613,,,
,,,,POINT EMPTY,0.2507991284591334,0.1583155903556378,,,
,,,,POINT EMPTY,0.5226678178269841,0.4781516773145428,,,
,,,,POINT EMPTY,0.5226678178269841,0.3204132941703032,,,
,,,,POINT EMPTY,0.5226678178269841,0.2063854313066495,,,
,,,,POINT EMPTY,0.5226678178269841,0.1683354301496613,,,
,,,,POINT EMPTY,0.5226678178269841,0.1583155903556378,,,
,,,,POINT EMPTY,0.5995740548800007,0.4781516773145428,,,
,,,,POINT EMPTY,0.5995740548800007,0.3204132941703032,,,
,,,,POINT EMPTY,0.5995740548800007,0.2063854313066495,,,
,,,,POINT EMPTY,0.5995740548800007,0.1683354301496613,,,
,,,,POINT EMPTY,0.5995740548800007,0.1583155903556378,,,
,,,,POINT EMPTY,0.5378692080709727,0.4781516773145428,,,
,,,,POINT EMPTY,0.5378692080709727,0.3204132941703032,,,
,,,,POINT EMPTY,0.5378692080709727,0.2063854313066495,,,
,,,,POINT EMPTY,0.5378692080709727,0.1683354301496613,,,
,,,,POINT EMPTY,0.5378692080709727,0.1583155903556378,,,
,,,,POINT EMPTY,0.5381078007090171,0.4781516773145428,,,
,,,,POINT EMPTY,0.5381078007090171,0.3204132941703032,,,
,,,,POINT EMPTY,0.5381078007090171,0.2063854313066495,,,
,,,,POINT EMPTY,0.5381078007090171,0.1683354301496613,,,
,,,,POINT EMPTY,0.5381078007090171,0.1583155903556378,,,
,,,,POINT EMPTY,0.5366044788491395,0.4781516773145428,,,
,,,,POINT EMPTY,0.5366044788491395,0.3204132941703032,,,
,,,,POINT EMPTY,0.5366044788491395,0.2063854313066495,,,
,,,,POINT EMPTY,0.5366044788491395,0.1683354301496613,,,
,,,,POINT EMPTY,0.5366044788491395,0.1583155903556378,,,
,,,,POINT EMPTY,0.4311667024636868,0.4781516773145428,,,
,,,,POINT EMPTY,0.4311667024636868,0.3204132941703032,,,
,,,,POINT EMPTY,0.4311667024636868,0.2063854313066495,,,
,,,,POINT EMPTY,0.4311667024636868,0.1683354301496613,,,
,,,,POINT EMPTY,0.4311667024636868,0.1583155903556378,,,
,,,,POINT EMPTY,0.5078684162576032,0.4781516773145428,,,
,,,,POINT EMPTY,0.5078684162576032,0.3204132941703032,,,
,,,,POINT EMPTY,0.5078684162576032,0.2063854313066495,,,
,,,,POINT EMPTY,0.5078684162576032,0.1683354301496613,,,
,,,,POINT EMPTY,0.5078684162576032,0.1583155903556378,,,
,,,,POINT EMPTY,0.5002845600407758,0.4781516773145428,,,
,,,,POINT EMPTY,0.5002845600407758,0.3204132941703032,,,
,,,,POINT EMPTY,0.5002845600407758,0.2063854313066495,,,
,,,,POINT EMPTY,0.5002845600407758,0.1683354301496613,,,
,,,,POINT EMPTY,0.5002845600407758,0.1583155903556378,,,
,,,,POINT EMPTY,0.4919823911166076,0.4781516773145428,,,
,,,,POINT EMPTY,0.4919823911166076,0.3204132941703032,,,
,,,,POINT EMPTY,0.4919823911166076,0.2063854313066495,,,
,,,,POINT EMPTY,0.4919823911166076,0.1683354301496613,,,
,,,,POINT EMPTY,0.4919823911166076,0.1583155903556378,,,
,,,,POINT EMPTY,0.4834797393753859,0.4781516773145428,,,
,,,,POINT EMPTY,0.4834797393753859,0.3204132941703032,,,
,,,,POINT EMPTY,0.4834797393753859,0.2063854313066495,,,
,,,,POINT EMPTY,0.4834797393753859,0.1683354301496613,,,
,,,,POINT EMPTY,0.4834797393753859,0.1583155903556378,,,
,,,,POINT EMPTY,0.4817028043901272,0.4781516773145428,,,
,,,,POINT EMPTY,0.4817028043901272,0.3204132941703032,,,
,,,,POINT EMPTY,0.4817028043901272,0.2063854313066495,,,
,,,,POINT EMPTY,0.4817028043901272,0.1683354301496613,,,
,,,,POINT EMPTY,0.4817028043901272,0.1583155903556378,,,
,,,,POINT EMPTY,0.4750987053852588,0.4781516773145428,,,
,,,,POINT EMPTY,0.4750987053852588,0.3204132941703032,,,
,,,,POINT EMPTY,0.4750987053852588,0.2063854313066495,,,
,,,,POINT EMPTY,0.4750987053852588,0.1683354301496613,,,
,,,,POINT EMPTY,0.4750987053852588,0.1583155903556378,,,
,,,,POINT EMPTY,0.4713031287400174,0.4781516773145428,,,
,,,,POINT EMPTY,0.4713031287400174,0.3204132941703032,,,
,,,,POINT EMPTY,0.4713031287400174,0.2063854313066495,,,
,,,,POINT EMPTY,0.4713031287400174,0.1683354301496613,,,
,,,,POINT EMPTY,0.4713031287400174,0.1583155903556378,,,
,,,,POINT EMPTY,0.4659988929240616,0.4781516773145428,,,
,,,,POINT EMPTY,0.4659988929240616,0.3204132941703032,,,
,,,,POINT EMPTY,0.4659988929240616,0.2063854313066495,,,
,,,,POINT EMPTY,0.4659988929240616,0.1683354301496613,,,
,,,,POINT EMPTY,0.4659988929240616,0.1583155903556378,,,
